INFO | Function: connect_wallet | 02/19/2022 00:00:03: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/19/2022 01:41:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:41:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:41:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:41:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:41:21: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:41:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:41:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:41:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:41:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:41:31: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:41:33: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:41:33: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:41:37: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:41:37: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:41:37: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:41:44: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:41:46: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:41:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:41:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:41:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:41:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:41:57: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:41:57: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:41:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:42:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:42:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:42:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:42:07: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:42:08: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:42:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:42:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:42:12: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:42:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:42:19: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:42:21: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:42:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:42:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:42:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:42:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:42:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:42:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 01:42:31: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 01:42:37: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 01:42:55: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 01:46:39: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 01:46:44: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 01:46:48: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 01:46:48: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 01:46:48: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 01:46:54: Bot (SPACE2):  Going to ships menu..
INFO | Function: fight_boss | 02/19/2022 01:50:29: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/19/2022 01:50:34: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: connect_wallet | 02/19/2022 01:50:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:50:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:50:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:50:46: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:50:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 01:50:46: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 01:50:52: Bot (Principal):  Going to ships menu..
INFO | Function: skip_error_on_game | 02/19/2022 01:50:56: Checking if game has any erros or crash..
INFO | Function: confirm_button | 02/19/2022 01:50:58: Bot (Principal):  Confirm buttom clicked..
INFO | Function: refresh_game | 02/19/2022 01:50:59: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 01:50:59: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 01:51:06: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 01:52:11: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 01:52:16: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/19/2022 01:52:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:52:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:52:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:52:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:52:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:52:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:52:34: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:52:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:52:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:52:41: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:52:41: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:52:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:52:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:52:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:52:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:52:52: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:52:52: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:52:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:52:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:52:56: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:52:56: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:02: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:53:06: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:53:06: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:53:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:13: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:13: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:53:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:53:17: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:53:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:24: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:24: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:53:28: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:53:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:53:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:35: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:36: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:53:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:53:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:53:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:47: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:48: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:48: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:53:51: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:53:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:53:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:53:59: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:53:59: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:53:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:54:03: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:54:03: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:54:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:54:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:54:11: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 01:54:11: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 01:54:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 01:54:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 01:54:15: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 01:54:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 01:54:21: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 01:54:21: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 01:54:27: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 01:54:43: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 01:55:45: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 01:55:49: Bot (SPACE2):  Fight boss game mode clicked..
