INFO | Function: main | 02/17/2022 11:48:19: ------------------- New Execution ----------------
INFO | Function: continue_fighting | 02/17/2022 14:09:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/17/2022 14:09:06: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 14:09:12: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 16:09:52: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 16:09:57: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/17/2022 16:10:00: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: skip_error_on_game | 02/17/2022 16:10:03: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 16:10:03: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/17/2022 16:10:04: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 16:10:09: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/17/2022 16:11:03: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/17/2022 16:11:49: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 16:11:54: Bot (SPACE2):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/17/2022 16:11:58: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/17/2022 16:12:28: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/17/2022 16:12:33: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/17/2022 16:12:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:12:34: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/17/2022 16:12:44: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/17/2022 16:12:52: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/17/2022 16:12:56: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:12:57: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:12:57: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 16:12:57: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/17/2022 16:12:57: Bot (Principal):  [Work] Calling send ships to fight function..
WARNING | Function: reload_page | 02/17/2022 16:12:58: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/17/2022 16:13:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:13:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:13:30: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/17/2022 16:13:39: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/17/2022 16:13:48: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/17/2022 16:13:53: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:13:53: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:13:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:13:56: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/17/2022 16:14:00: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/17/2022 16:14:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:14:02: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/17/2022 16:14:11: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/17/2022 16:14:19: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/17/2022 16:14:24: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:14:24: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:14:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:14:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:14:27: Checking if needs to play game..
INFO | Function: play_game | 02/17/2022 16:14:32: Bot (SPACE2):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/17/2022 16:14:41: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 16:14:47: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/17/2022 16:15:44: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 16:15:49: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/17/2022 16:15:52: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/17/2022 16:15:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:16:01: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:16:01: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:16:01: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 16:16:02: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 16:16:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:16:05: Checking if needs to play game..
INFO | Function: play_game | 02/17/2022 16:16:09: Bot (Principal):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/17/2022 16:16:19: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 16:16:25: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/17/2022 16:17:20: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/17/2022 16:18:06: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/17/2022 16:18:11: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/17/2022 16:18:15: Bot (Principal):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/17/2022 16:18:18: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:18:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:18:25: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:18:25: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 16:18:26: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 16:18:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:18:29: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:18:29: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:18:35: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:18:35: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:18:36: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:18:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:18:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:18:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:18:45: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:18:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:18:46: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:18:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:18:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:18:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:18:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:18:57: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:18:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:19:08: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:19:08: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:19:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:12: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:19:19: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:19:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:19:19: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:22: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:22: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:19:29: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:19:31: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:19:31: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:34: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:19:41: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:19:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:19:43: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:46: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:46: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:46: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:19:53: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:19:53: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:19:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:19:57: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:19:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:19:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:20:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:20:04: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:20:04: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 16:20:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:20:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 16:20:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 16:20:15: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 16:20:16: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 16:20:16: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 16:20:16: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/17/2022 16:20:17: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/17/2022 16:20:23: Bot (Principal):  Going to ships menu..
INFO | Function: connect_wallet | 02/17/2022 16:20:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 16:20:30: Checking if needs to play game..
