INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: login_metamask | 02/18/2022 04:32:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:32:35: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:32:35: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:32:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:32:39: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:32:39: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:32:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:32:46: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:32:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 04:32:46: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 04:32:52: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 04:34:01: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 04:34:06: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 04:34:10: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 04:34:11: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 04:34:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:34:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:34:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:34:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:34:21: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:34:22: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 04:34:22: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 04:34:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:34:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:34:25: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:34:32: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:34:32: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:34:32: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:34:36: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:34:36: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:34:36: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:34:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:34:43: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 04:34:43: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 04:34:49: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 04:35:05: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 04:35:50: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 04:35:55: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 04:35:59: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:36:02: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:36:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:36:03: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:36:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:36:10: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:36:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:36:14: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:36:14: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:36:14: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:36:21: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:36:21: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:36:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:36:25: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:36:25: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:36:25: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:36:32: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:36:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:36:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:36:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:36:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:36:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:36:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:36:47: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:36:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:36:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:36:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:36:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:36:57: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:36:57: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:36:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:37:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:37:07: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:37:07: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:37:08: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:37:11: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:11: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:37:18: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:37:18: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:37:18: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:37:22: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:22: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:22: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:37:29: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:37:29: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:37:29: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:37:32: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:32: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:32: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:37:39: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:37:39: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:37:39: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:37:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:37:49: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:37:50: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:37:50: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 04:37:50: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 04:37:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:37:54: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:37:54: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:38:01: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:38:01: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:38:01: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 04:38:02: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 04:38:05: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:38:05: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:38:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:38:13: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:38:13: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:38:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:38:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:38:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:38:17: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:38:23: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:38:23: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:38:24: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:38:27: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:38:27: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:38:27: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:38:34: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:38:34: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:38:35: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:38:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 04:38:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 04:38:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 04:38:45: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 04:38:45: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 04:38:45: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 04:38:49: Checking if needs to connect wallet..
